icecream_flavor,icecream_price,icecream_rating,customer_id,shop_city
cookies and cream,2.8,4,D6895,Campinas
vanilla,3.17,4,D5888,Barueri
vanilla,1.69,1,D7337,Ribeirão Pires
vanilla,5.09,2,D1025,São Paulo
cookies and cream,2.57,4,C3529,Ribeirão Pires
vanilla,4.46,3,C3529,Barueri
chocolate,6.65,4,D7337,Campinas
pistachio,4.89,1,D3516,São Paulo
cookies and cream,3.26,1,C2949,São Paulo
vanilla,9.35,3,A5346,Campinas
vanilla,8.11,3,B5052,Campinas
strawberry,1.6,4,A8639,Ribeirão Pires
strawberry,1.69,1,D9444,São Paulo
chocolate,7.84,2,A1234,Ribeirão Pires
cookies and cream,3.68,2,A8639,São Paulo
mint chocolate chips,7.17,3,B2164,Campinas
cookies and cream,8.43,2,C1904,São Paulo
strawberry,5.11,3,B4383,Campinas
vanilla,8.84,2,C4371,Ribeirão Pires
vanilla,8.85,2,D6107,Barueri
mint chocolate chips,6.32,4,D8176,Ribeirão Pires
pistachio,6.95,4,A8641,Campinas
strawberry,2.62,3,D6506,São Paulo
mint chocolate chips,4.38,2,B4252,São Paulo
chocolate,8.45,4,C3529,Campinas
vanilla,7.12,4,C6505,São Paulo
mint chocolate chips,3.34,1,B8212,Barueri
chocolate,5.94,1,C2318,Ribeirão Pires
pistachio,7.42,1,C1904,Barueri
strawberry,8.11,2,B3946,Campinas
mint chocolate chips,9.55,2,C3529,Campinas
strawberry,6.5,4,B2148,Barueri
strawberry,8.15,4,D6895,São Paulo
vanilla,3.76,3,D6107,Ribeirão Pires
mint chocolate chips,3.96,2,A2464,Campinas
chocolate,4.87,3,B8212,Barueri
pistachio,2.74,1,A1252,Ribeirão Pires
mint chocolate chips,8.43,1,B8212,Ribeirão Pires
pistachio,7.63,2,C6739,Campinas
vanilla,4.76,3,C6739,Ribeirão Pires
strawberry,1.89,3,D5888,São Paulo
vanilla,9.09,3,B6646,São Paulo
chocolate,4.77,1,C1904,Ribeirão Pires
vanilla,7.65,2,B8212,Ribeirão Pires
vanilla,9.29,2,B4383,Campinas
mint chocolate chips,9.23,4,B5052,Ribeirão Pires
vanilla,2.66,1,D2572,Campinas
strawberry,6.09,3,D6506,Campinas
strawberry,6.29,3,D5888,São Paulo
strawberry,2.68,4,A2464,Barueri
mint chocolate chips,2.92,3,B5004,Ribeirão Pires
strawberry,8.38,1,D6107,Ribeirão Pires
chocolate,4.24,3,B5052,Ribeirão Pires
pistachio,7.56,1,A1252,Campinas
cookies and cream,6.91,3,C2949,Campinas
mint chocolate chips,7.28,3,B3946,Barueri
pistachio,7.26,4,C9360,Campinas
chocolate,7.62,2,D7337,São Paulo
vanilla,2.54,4,A1234,Ribeirão Pires
pistachio,8.86,4,C6250,Campinas
chocolate,8.41,4,C6505,Ribeirão Pires
cookies and cream,5.82,4,D5888,Campinas
chocolate,9.69,2,B4252,São Paulo
cookies and cream,2.53,3,B5911,Barueri
cookies and cream,9.35,1,C2949,Barueri
cookies and cream,3.57,3,B5911,Barueri
mint chocolate chips,9.18,2,C6739,Barueri
chocolate,8.72,2,B4252,São Paulo
strawberry,8.68,1,B5004,Ribeirão Pires
vanilla,5.33,4,A5289,São Paulo
chocolate,6.8,4,D8176,Barueri
strawberry,8.35,2,B4252,Barueri
chocolate,2.11,2,C6739,Barueri
strawberry,1.59,4,B3946,Ribeirão Pires
mint chocolate chips,2.96,2,B3946,Barueri
pistachio,3.09,1,B4383,Ribeirão Pires
strawberry,9.59,1,A5289,Barueri
vanilla,1.38,4,C7950,Barueri
strawberry,7.67,1,A3078,Ribeirão Pires
pistachio,9.94,1,A3907,São Paulo
vanilla,9.57,3,A1252,Ribeirão Pires
pistachio,2.88,1,B8212,Ribeirão Pires
pistachio,5.48,1,A3078,Barueri
vanilla,8.27,1,D6895,Barueri
mint chocolate chips,4.69,2,C7950,Barueri
cookies and cream,4.22,3,B4383,Barueri
cookies and cream,1.02,3,A2464,São Paulo
chocolate,4.85,3,B4383,São Paulo
cookies and cream,7.28,1,D7337,Barueri
cookies and cream,2.83,4,A5289,São Paulo
chocolate,9.65,1,C2949,Barueri
chocolate,7.06,3,D9444,São Paulo
mint chocolate chips,2.25,2,A9787,Barueri
chocolate,6.81,1,A5346,Barueri
chocolate,5.69,4,D3516,São Paulo
chocolate,4.59,4,B6646,Campinas
chocolate,1.88,1,A3907,Campinas
strawberry,2.04,1,B3946,São Paulo
chocolate,1.2,1,D6506,Ribeirão Pires
chocolate,1.16,4,D5888,Ribeirão Pires
chocolate,6.51,1,B3946,Ribeirão Pires
mint chocolate chips,5.93,3,D1025,São Paulo
mint chocolate chips,1.58,2,C9360,Ribeirão Pires
mint chocolate chips,6.41,4,C6739,São Paulo
pistachio,1.14,1,B4252,São Paulo
mint chocolate chips,2.96,2,D7337,Ribeirão Pires
chocolate,2.65,4,B8212,São Paulo
pistachio,2.68,4,C6250,Campinas
mint chocolate chips,7.36,1,A3078,Campinas
pistachio,4.16,2,C2949,Barueri
cookies and cream,3.1,1,D6895,Campinas
pistachio,5.89,4,B5911,Ribeirão Pires
chocolate,9.45,1,B5911,Ribeirão Pires
vanilla,7.4,4,C3529,Ribeirão Pires
chocolate,3.61,1,C2949,São Paulo
vanilla,6.3,2,C9360,Barueri
chocolate,6.05,4,D2572,Barueri
cookies and cream,9.46,2,C4371,Barueri
chocolate,5.39,3,B8212,Ribeirão Pires
mint chocolate chips,7.63,2,C4371,Ribeirão Pires
cookies and cream,7.29,4,C6739,São Paulo
strawberry,1.43,2,C6250,Ribeirão Pires
chocolate,4.34,2,B2148,Ribeirão Pires
chocolate,3.64,3,C1904,Barueri
cookies and cream,4.53,4,C9360,Ribeirão Pires
chocolate,4.7,2,C3529,Ribeirão Pires
strawberry,6.13,4,B6646,São Paulo
chocolate,9.88,3,D7337,Campinas
strawberry,7.47,3,B8212,Campinas
chocolate,1.69,4,B5052,Ribeirão Pires
strawberry,5.51,4,D6506,Barueri
cookies and cream,5.65,1,D2572,Barueri
cookies and cream,6.92,3,C1904,Ribeirão Pires
vanilla,8.26,4,D1025,Barueri
pistachio,4.95,3,C9360,São Paulo
chocolate,5.02,3,C9360,Ribeirão Pires
cookies and cream,1.15,3,D9444,Campinas
mint chocolate chips,1.03,3,A3078,Barueri
mint chocolate chips,2.04,3,A1234,Ribeirão Pires
mint chocolate chips,8.42,3,C6250,Campinas
mint chocolate chips,2.82,2,C4371,Ribeirão Pires
strawberry,1.09,4,C7950,Barueri
vanilla,9.98,2,B4383,Barueri
pistachio,8.58,2,B3946,São Paulo
vanilla,8.93,3,A3078,Barueri
mint chocolate chips,9.26,2,B2148,Ribeirão Pires
vanilla,1.09,2,D9444,Campinas
strawberry,2.02,4,B5911,Barueri
vanilla,2.35,1,A8639,Barueri
strawberry,4.51,4,B8212,Barueri
cookies and cream,9.9,1,C6739,São Paulo
vanilla,5.27,1,B4383,Campinas
mint chocolate chips,6.97,2,D3516,Ribeirão Pires
strawberry,9.01,2,C4371,Barueri
cookies and cream,5.11,3,B2148,Barueri
cookies and cream,5.7,1,B2148,Barueri
mint chocolate chips,5.13,1,C7950,São Paulo
mint chocolate chips,3.62,4,D7337,Campinas
strawberry,5.79,3,B2148,São Paulo
vanilla,1.67,1,D8176,Barueri
strawberry,5.69,2,B2164,São Paulo
cookies and cream,8.98,4,B6646,São Paulo
vanilla,1.88,1,C1904,Ribeirão Pires
pistachio,8.52,2,C7950,São Paulo
strawberry,5.2,3,D6506,São Paulo
vanilla,1.29,1,D3516,Campinas
cookies and cream,6.52,3,D8176,Ribeirão Pires
cookies and cream,5.55,3,D1025,Campinas
pistachio,1.34,3,A2464,Ribeirão Pires
vanilla,1.81,1,D9444,Ribeirão Pires
mint chocolate chips,6.09,4,B8212,São Paulo
chocolate,1.31,3,C7950,Ribeirão Pires
vanilla,5.16,4,C4371,Campinas
pistachio,6.96,4,C2949,Campinas
mint chocolate chips,6.95,4,C2949,Ribeirão Pires
cookies and cream,4.81,2,D8176,Barueri
mint chocolate chips,4.92,1,B2148,Ribeirão Pires
mint chocolate chips,2.25,4,D6506,São Paulo
vanilla,7.53,2,C2949,Campinas
pistachio,2.58,4,C3529,Ribeirão Pires
cookies and cream,2.2,2,A3078,Barueri
vanilla,1.66,2,D7337,São Paulo
mint chocolate chips,1.03,1,B5052,São Paulo
cookies and cream,3.54,2,D6107,Campinas
mint chocolate chips,4.64,3,A8641,Campinas
strawberry,2.75,1,B6646,Barueri
strawberry,4.17,2,B4383,Campinas
vanilla,4.28,2,A5289,Campinas
cookies and cream,7.0,2,D6895,Campinas
mint chocolate chips,6.41,2,D1025,Barueri
mint chocolate chips,7.19,2,A3078,São Paulo
cookies and cream,6.32,4,A3078,Barueri
mint chocolate chips,2.66,1,A9787,São Paulo
pistachio,7.99,2,B5052,Ribeirão Pires
mint chocolate chips,6.98,4,D3516,São Paulo
chocolate,9.06,2,C6250,Barueri
mint chocolate chips,3.26,1,B4252,Campinas
pistachio,8.14,3,B5911,Ribeirão Pires
strawberry,1.94,3,B5911,Ribeirão Pires
chocolate,3.9,1,C6250,Ribeirão Pires
chocolate,9.9,2,B3946,Ribeirão Pires
pistachio,3.84,3,D6107,Campinas
pistachio,2.56,3,C9360,Ribeirão Pires
vanilla,1.7,4,B8212,Barueri
chocolate,7.55,1,C6250,São Paulo
vanilla,6.72,4,A5289,Barueri
strawberry,4.31,3,B5911,São Paulo
pistachio,9.81,1,B3946,São Paulo
cookies and cream,1.47,3,D1025,São Paulo
vanilla,4.55,1,D2572,São Paulo
chocolate,1.15,1,C6739,São Paulo
cookies and cream,7.34,4,A3078,Campinas
vanilla,2.06,1,D1025,Ribeirão Pires
strawberry,8.47,3,A1234,Barueri
cookies and cream,5.03,3,B4383,Campinas
mint chocolate chips,4.4,4,D9444,Ribeirão Pires
pistachio,5.78,3,C6739,Ribeirão Pires
cookies and cream,4.43,3,B2164,Barueri
pistachio,7.64,1,A2464,Campinas
chocolate,4.38,1,D8176,São Paulo
cookies and cream,6.57,2,C1904,Barueri
strawberry,9.19,4,D6506,Campinas
mint chocolate chips,7.02,2,B2164,Campinas
vanilla,2.46,3,B2148,São Paulo
cookies and cream,8.8,1,C6250,Barueri
chocolate,3.64,3,B5004,São Paulo
mint chocolate chips,8.1,2,D7337,Campinas
chocolate,9.27,4,D6107,São Paulo
cookies and cream,6.24,2,A8639,Barueri
pistachio,5.81,2,A1252,Barueri
cookies and cream,5.29,4,C9360,Campinas
cookies and cream,8.61,4,C6250,Campinas
chocolate,5.42,3,C9360,Campinas
strawberry,5.13,2,D5888,São Paulo
pistachio,9.11,2,B8212,Campinas
chocolate,7.8,3,C7950,São Paulo
vanilla,7.18,2,D2572,Ribeirão Pires
strawberry,4.46,1,A9787,Campinas
strawberry,2.21,1,D6506,São Paulo
cookies and cream,1.41,3,B5911,São Paulo
strawberry,4.36,1,B2148,Barueri
strawberry,3.33,3,C6739,Barueri
vanilla,2.61,3,A3078,Ribeirão Pires
pistachio,5.5,3,B5004,São Paulo
vanilla,8.64,4,A3078,Ribeirão Pires
pistachio,4.36,1,A5289,São Paulo
pistachio,5.82,3,C2318,São Paulo
chocolate,6.88,3,B2164,Barueri
vanilla,9.09,1,B2164,São Paulo
mint chocolate chips,7.58,4,D6107,Barueri
cookies and cream,2.74,3,C2318,São Paulo
vanilla,4.98,3,C6739,São Paulo
cookies and cream,8.8,3,C6739,São Paulo
strawberry,4.38,2,B4252,Barueri
strawberry,7.93,3,B2148,Ribeirão Pires
strawberry,4.3,1,C9360,Campinas
vanilla,4.41,1,D3516,Ribeirão Pires
cookies and cream,4.57,2,D6107,Ribeirão Pires
chocolate,4.21,3,A5346,São Paulo
mint chocolate chips,1.26,2,B5911,Ribeirão Pires
cookies and cream,4.65,3,D1025,São Paulo
cookies and cream,9.12,1,B5004,São Paulo
pistachio,4.72,4,C6739,Barueri
chocolate,3.21,1,A8639,São Paulo
mint chocolate chips,1.16,1,B2148,São Paulo
chocolate,5.0,2,C6739,Ribeirão Pires
mint chocolate chips,5.7,4,D3516,São Paulo
cookies and cream,7.14,2,A8639,Ribeirão Pires
cookies and cream,1.23,4,D5888,Ribeirão Pires
strawberry,1.79,4,B4383,Ribeirão Pires
chocolate,4.05,1,D6895,Barueri
mint chocolate chips,2.5,3,C6739,São Paulo
strawberry,7.87,4,B4252,Ribeirão Pires
cookies and cream,5.73,2,C6739,Ribeirão Pires
chocolate,9.7,4,D6506,Ribeirão Pires
pistachio,6.18,2,B6646,Campinas
mint chocolate chips,1.51,2,D3516,Campinas
strawberry,3.66,4,B5004,Campinas
cookies and cream,2.81,1,D6895,Campinas
mint chocolate chips,7.3,2,A8639,Campinas
pistachio,8.9,3,A8639,São Paulo
mint chocolate chips,2.24,3,B5004,São Paulo
chocolate,2.18,3,C2318,Ribeirão Pires
vanilla,9.15,1,C7950,Ribeirão Pires
vanilla,9.03,1,A5289,Ribeirão Pires
chocolate,9.62,1,D1025,Campinas
chocolate,9.9,3,C2318,Campinas
pistachio,8.61,1,A8639,São Paulo
chocolate,9.59,1,D7337,Campinas
vanilla,1.95,4,C3529,Campinas
mint chocolate chips,7.34,2,A8639,Campinas
strawberry,9.03,3,A3907,Ribeirão Pires
pistachio,9.97,4,A5346,Ribeirão Pires
pistachio,4.94,3,D8176,Barueri
mint chocolate chips,5.33,4,C2318,Barueri
strawberry,4.31,1,C2949,Ribeirão Pires
mint chocolate chips,2.04,3,D2572,São Paulo
vanilla,3.7,3,B4383,Barueri
vanilla,6.56,2,A5346,São Paulo
chocolate,6.69,2,C2949,Barueri
pistachio,6.09,2,B2164,Ribeirão Pires
mint chocolate chips,5.93,1,A8641,Ribeirão Pires
chocolate,4.25,4,D7337,Campinas
pistachio,4.33,3,A8639,São Paulo
mint chocolate chips,6.43,4,A3907,Campinas
vanilla,1.2,1,D3516,Ribeirão Pires
pistachio,5.7,1,D2572,São Paulo
cookies and cream,3.4,4,B3946,Barueri
chocolate,6.79,3,A3907,Ribeirão Pires
mint chocolate chips,4.59,2,B6646,Campinas
vanilla,6.47,4,B5052,Barueri
cookies and cream,5.5,4,B3946,Campinas
pistachio,2.01,3,D9444,Ribeirão Pires
strawberry,2.09,4,C6505,São Paulo
strawberry,3.59,3,B5052,Barueri
pistachio,4.82,2,C2949,Barueri
chocolate,7.16,3,C6250,Barueri
vanilla,5.4,3,D9444,São Paulo
mint chocolate chips,9.25,4,A8639,Campinas
cookies and cream,9.28,2,B2148,Campinas
strawberry,6.27,3,B6646,São Paulo
chocolate,8.0,4,D9444,Barueri
pistachio,2.13,3,D9444,Campinas
chocolate,4.93,4,A3907,Campinas
chocolate,1.01,4,C6250,Barueri
chocolate,2.47,2,C2318,Campinas
pistachio,8.31,3,D7337,São Paulo
mint chocolate chips,1.0,2,C6505,São Paulo
strawberry,1.4,3,A1252,São Paulo
cookies and cream,6.82,3,C6505,Barueri
mint chocolate chips,7.93,4,D1025,São Paulo
strawberry,3.54,1,A3078,Ribeirão Pires
cookies and cream,5.93,2,B3946,São Paulo
mint chocolate chips,8.0,4,D1025,Campinas
mint chocolate chips,1.54,4,D3516,Campinas
chocolate,6.24,2,B5004,Campinas
chocolate,7.29,2,B2164,São Paulo
strawberry,7.84,3,B8212,Barueri
strawberry,1.41,4,B5052,Campinas
vanilla,4.3,4,B8212,Ribeirão Pires
strawberry,9.55,4,D6506,Campinas
pistachio,1.13,2,D7337,Campinas
cookies and cream,6.05,1,D6107,Barueri
cookies and cream,8.23,4,D7337,Barueri
vanilla,7.19,2,D2572,São Paulo
vanilla,5.38,2,C6739,Ribeirão Pires
strawberry,5.58,2,B4252,São Paulo
strawberry,9.77,1,B4383,Ribeirão Pires
vanilla,2.49,2,B4252,Barueri
mint chocolate chips,3.55,3,A5289,São Paulo
vanilla,7.38,3,D1025,Campinas
chocolate,9.5,4,B4383,São Paulo
cookies and cream,3.6,1,A3078,Barueri
cookies and cream,1.71,1,B5052,Ribeirão Pires
chocolate,2.24,3,D2572,São Paulo
vanilla,9.54,1,A8639,Campinas
pistachio,8.81,4,D3516,Barueri
pistachio,3.05,2,B2164,Barueri
cookies and cream,4.89,2,D6107,São Paulo
mint chocolate chips,6.38,3,B5052,Campinas
chocolate,8.46,1,D2572,São Paulo
mint chocolate chips,9.47,1,B4383,Campinas
strawberry,7.71,1,B3946,Ribeirão Pires
strawberry,8.65,2,B5052,Barueri
chocolate,6.03,2,D8176,Ribeirão Pires
cookies and cream,1.38,3,A2464,Campinas
strawberry,6.75,4,C2949,Barueri
mint chocolate chips,9.76,4,A8639,São Paulo
mint chocolate chips,1.12,4,A8639,Campinas
pistachio,3.42,4,B2164,Barueri
pistachio,8.58,2,B2164,Barueri
strawberry,6.59,4,C6250,Campinas
chocolate,2.78,3,D6895,São Paulo
chocolate,2.58,3,C9360,Ribeirão Pires
chocolate,6.92,4,C7950,Ribeirão Pires
chocolate,8.83,4,C7950,Barueri
chocolate,8.49,3,D6506,São Paulo
strawberry,1.33,1,D9444,Ribeirão Pires
strawberry,8.89,4,C2318,Campinas
strawberry,1.55,2,C1904,Ribeirão Pires
cookies and cream,5.31,3,D5888,Campinas
chocolate,5.03,3,A1234,São Paulo
mint chocolate chips,3.61,1,B2148,Campinas
pistachio,2.1,4,A9787,São Paulo
mint chocolate chips,7.81,4,C2318,Barueri
vanilla,1.15,2,D1025,Campinas
chocolate,6.42,1,C3529,Campinas
chocolate,2.5,3,C4371,Barueri
strawberry,2.55,4,A5346,Ribeirão Pires
vanilla,4.86,1,B6646,Ribeirão Pires
vanilla,7.03,3,A5289,Barueri
mint chocolate chips,4.6,1,B2164,Campinas
mint chocolate chips,5.07,2,A1234,São Paulo
chocolate,3.66,1,D6107,Campinas
strawberry,8.71,2,C2949,Ribeirão Pires
cookies and cream,7.03,1,C6505,Ribeirão Pires
cookies and cream,4.94,2,C7950,São Paulo
cookies and cream,7.13,3,D1025,São Paulo
cookies and cream,9.68,1,D8176,Barueri
cookies and cream,7.44,2,A5289,Barueri
pistachio,5.66,4,A1234,Barueri
chocolate,9.57,2,C6250,Ribeirão Pires
mint chocolate chips,9.59,3,A3907,Ribeirão Pires
chocolate,4.14,3,A2464,São Paulo
mint chocolate chips,8.97,4,A9787,Ribeirão Pires
cookies and cream,4.77,1,D6506,Ribeirão Pires
strawberry,8.77,1,D6506,Ribeirão Pires
cookies and cream,4.5,1,B5004,Ribeirão Pires
cookies and cream,6.4,1,C3529,Barueri
pistachio,8.38,3,A3907,São Paulo
strawberry,1.27,1,D6107,Ribeirão Pires
vanilla,8.7,1,D3516,São Paulo
cookies and cream,2.36,4,B2148,Campinas
cookies and cream,5.01,4,D6895,São Paulo
cookies and cream,6.53,2,D9444,Ribeirão Pires
mint chocolate chips,8.08,4,C6250,Barueri
strawberry,1.65,1,B5004,Campinas
strawberry,4.38,2,D2572,São Paulo
chocolate,3.72,2,C7950,Ribeirão Pires
strawberry,2.09,4,D3516,São Paulo
chocolate,7.99,1,D6895,Barueri
strawberry,4.14,2,A8641,São Paulo
vanilla,4.78,2,C2949,Barueri
vanilla,2.62,4,A8639,São Paulo
chocolate,1.36,4,B4383,Barueri
chocolate,8.65,1,B4252,Ribeirão Pires
cookies and cream,6.53,4,C7950,Ribeirão Pires
chocolate,4.93,3,D1025,Barueri
pistachio,7.94,4,D3516,São Paulo
strawberry,5.62,2,D6506,Campinas
cookies and cream,4.17,1,D9444,Barueri
strawberry,7.84,4,A2464,Ribeirão Pires
cookies and cream,1.74,3,C2949,Barueri
cookies and cream,1.91,3,B5004,São Paulo
pistachio,8.2,1,C6739,São Paulo
strawberry,9.66,3,B8212,Barueri
cookies and cream,4.36,3,B4383,Campinas
chocolate,9.54,1,B5004,São Paulo
mint chocolate chips,7.7,3,D8176,Barueri
cookies and cream,9.27,2,C6250,Barueri
cookies and cream,4.8,2,D2572,Ribeirão Pires
mint chocolate chips,3.82,2,B6646,Barueri
vanilla,9.59,3,D5888,Barueri
vanilla,7.8,1,A8641,São Paulo
mint chocolate chips,2.67,3,D6107,São Paulo
pistachio,1.18,3,A1252,São Paulo
vanilla,3.84,3,C3529,Ribeirão Pires
chocolate,7.83,1,C6505,Campinas
pistachio,3.32,1,B8212,Barueri
chocolate,6.22,2,D5888,Barueri
cookies and cream,9.34,3,B5911,Barueri
mint chocolate chips,5.76,1,B5004,Ribeirão Pires
vanilla,7.65,4,B5004,Campinas
pistachio,5.22,1,A1234,Barueri
mint chocolate chips,3.73,1,D5888,Campinas
mint chocolate chips,1.99,1,B8212,São Paulo
strawberry,5.99,3,B4252,Ribeirão Pires
strawberry,8.3,4,B2148,Barueri
mint chocolate chips,5.0,4,C6505,Campinas
vanilla,9.56,3,B4252,Barueri
chocolate,5.17,2,B2148,Campinas
chocolate,1.45,4,D8176,São Paulo
cookies and cream,3.2,1,A8641,Barueri
cookies and cream,2.21,1,A8641,Ribeirão Pires
cookies and cream,7.07,4,D8176,São Paulo
pistachio,2.09,2,D6506,São Paulo
mint chocolate chips,2.83,2,C2949,Ribeirão Pires
mint chocolate chips,3.25,3,D8176,Ribeirão Pires
pistachio,5.28,4,D2572,São Paulo
cookies and cream,8.44,3,B3946,Campinas
chocolate,3.08,3,B6646,Barueri
vanilla,5.81,1,D6107,Campinas
chocolate,1.93,3,B8212,Barueri
chocolate,6.08,3,D3516,Barueri
pistachio,6.19,3,B6646,São Paulo
chocolate,9.81,3,D6895,Ribeirão Pires
strawberry,5.43,4,A3907,São Paulo
pistachio,6.15,3,B5052,São Paulo
cookies and cream,4.91,1,C2949,Campinas
vanilla,5.1,4,B2164,Ribeirão Pires
vanilla,4.76,2,B5052,Ribeirão Pires
chocolate,3.72,3,A9787,Ribeirão Pires
vanilla,9.12,2,B5911,Ribeirão Pires
vanilla,6.57,3,C6739,Campinas
strawberry,3.02,3,D3516,Barueri
vanilla,8.35,1,D6895,Barueri
vanilla,2.83,2,D6895,Ribeirão Pires
chocolate,6.04,1,B5004,São Paulo
strawberry,3.78,2,B6646,São Paulo
vanilla,8.87,1,A8641,Campinas
vanilla,7.4,3,C6250,Campinas
strawberry,9.18,3,D1025,Barueri
mint chocolate chips,7.29,4,B4383,São Paulo
mint chocolate chips,1.35,1,C6739,Ribeirão Pires
mint chocolate chips,1.91,1,B5004,Campinas
strawberry,3.51,3,B5052,Barueri
chocolate,3.22,4,A3907,São Paulo
pistachio,7.44,3,D6895,Campinas
pistachio,8.11,2,D6506,Ribeirão Pires
mint chocolate chips,2.84,3,A5289,São Paulo
cookies and cream,2.86,3,A5289,Barueri
strawberry,4.06,3,C2318,São Paulo
vanilla,9.3,2,A5289,São Paulo
strawberry,2.86,1,C2949,São Paulo
pistachio,9.13,4,B6646,Barueri
strawberry,5.74,2,D7337,São Paulo
strawberry,2.81,4,A1234,Barueri
cookies and cream,1.02,3,C6739,São Paulo
strawberry,4.97,2,D6107,Campinas
mint chocolate chips,2.97,1,B6646,Barueri
chocolate,1.17,2,D8176,Barueri
strawberry,2.35,4,B2164,São Paulo
vanilla,9.84,1,D7337,Ribeirão Pires
vanilla,4.95,1,A1252,Ribeirão Pires
strawberry,4.65,2,B2148,Campinas
cookies and cream,5.69,2,B4383,São Paulo
cookies and cream,1.07,2,D8176,São Paulo
vanilla,5.65,1,D2572,São Paulo
chocolate,1.72,4,A9787,Ribeirão Pires
vanilla,8.34,1,B3946,Campinas
pistachio,1.93,1,A1252,Barueri
strawberry,6.05,2,C1904,São Paulo
mint chocolate chips,3.83,1,A8639,São Paulo
pistachio,5.99,2,D7337,São Paulo
pistachio,1.66,3,C1904,São Paulo
chocolate,2.35,4,D8176,Ribeirão Pires
vanilla,3.55,4,B5004,Ribeirão Pires
cookies and cream,9.0,2,C2949,Campinas
strawberry,8.5,3,C6250,São Paulo
chocolate,3.95,2,B2164,Campinas
vanilla,1.07,2,D5888,São Paulo
cookies and cream,6.86,4,A1234,Ribeirão Pires
strawberry,5.55,3,B5052,São Paulo
mint chocolate chips,6.12,3,C2949,Campinas
mint chocolate chips,9.01,2,A2464,São Paulo
vanilla,3.68,2,D2572,São Paulo
strawberry,7.89,2,B4383,Barueri
strawberry,2.88,2,D7337,Campinas
cookies and cream,8.18,1,C6250,Ribeirão Pires
pistachio,9.84,2,A9787,São Paulo
mint chocolate chips,5.45,1,A1252,Ribeirão Pires
chocolate,4.95,1,D8176,Ribeirão Pires
pistachio,1.02,4,A8641,Barueri
chocolate,1.02,4,D6107,Barueri
pistachio,2.85,2,A8641,Campinas
strawberry,9.54,1,A5289,Campinas
strawberry,6.42,1,C2318,Barueri
chocolate,3.56,2,D6506,Ribeirão Pires
strawberry,8.64,1,A5346,Barueri
chocolate,5.69,2,C6505,Barueri
vanilla,7.43,2,B6646,Barueri
strawberry,5.89,3,D5888,São Paulo
pistachio,5.6,2,A3078,Barueri
cookies and cream,8.55,3,A5289,Campinas
chocolate,9.64,2,C6505,São Paulo
vanilla,2.61,3,C3529,São Paulo
chocolate,5.69,4,C4371,Ribeirão Pires
cookies and cream,2.52,3,D2572,Campinas
chocolate,8.15,4,D6107,Barueri
cookies and cream,9.33,4,C7950,Barueri
vanilla,4.04,2,D1025,Campinas
strawberry,4.12,3,B8212,Campinas
strawberry,4.27,2,D6895,Ribeirão Pires
cookies and cream,8.09,4,B4252,Barueri
pistachio,6.33,3,B6646,Ribeirão Pires
vanilla,1.25,4,C2949,Campinas
mint chocolate chips,3.27,2,B4252,Barueri
chocolate,9.25,4,C2318,Ribeirão Pires
vanilla,7.13,4,B8212,Barueri
pistachio,2.01,4,C3529,Campinas
chocolate,7.1,4,A3907,São Paulo
pistachio,1.74,3,C2949,Campinas
strawberry,3.38,4,A5289,Barueri
strawberry,5.44,2,C2949,Campinas
mint chocolate chips,6.06,4,C9360,Barueri
vanilla,3.06,3,C7950,Ribeirão Pires
mint chocolate chips,3.06,3,C7950,Campinas
chocolate,8.94,3,A9787,São Paulo
cookies and cream,1.75,3,B4383,Ribeirão Pires
cookies and cream,2.99,3,C2318,São Paulo
mint chocolate chips,7.9,1,C6505,Campinas
cookies and cream,4.33,3,A9787,Barueri
strawberry,5.14,4,D6895,Campinas
cookies and cream,7.7,1,B4383,Barueri
vanilla,1.32,2,C2318,São Paulo
mint chocolate chips,2.72,1,C6739,Barueri
cookies and cream,3.47,1,D1025,São Paulo
strawberry,8.24,3,B5052,Ribeirão Pires
cookies and cream,1.31,4,B3946,Campinas
cookies and cream,9.19,1,D3516,Ribeirão Pires
strawberry,9.11,4,A3907,Barueri
mint chocolate chips,5.27,2,C2318,Ribeirão Pires
mint chocolate chips,2.21,4,C1904,Ribeirão Pires
pistachio,9.88,2,B8212,Barueri
strawberry,2.21,3,C6250,Campinas
vanilla,3.83,3,B8212,Campinas
cookies and cream,4.61,2,A3078,São Paulo
